Park.Code,Park.Name,Category,Category.Sort,Order,Family,Taxon.Code,TSN,Taxon.Record.Status,Scientific.Name,Common.Name,Synonyms,Occurrence
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Charadriiformes,Scolopacidae,79304,176687,Active,Limosa lapponica,Bar-tailed Godwit,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Charadriiformes,Scolopacidae,79200,176593,Active,Numenius americanus,Long-billed Curlew,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Charadriiformes,Scolopacidae,79206,176599,Active,Numenius phaeopus,Whimbrel,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Charadriiformes,Scolopacidae,80294,176734,Active,Phalaropus fulicarius,Red Phalarope,Phalaropus fulicaria,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Charadriiformes,Scolopacidae,80295,176735,Active,Phalaropus lobatus,Red-necked Phalarope,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Charadriiformes,Scolopacidae,80296,176736,Active,Phalaropus tricolor,Wilson's Phalarope,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Charadriiformes,Scolopacidae,79231,176620,Active,Tringa flavipes,Lesser Yellowlegs,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Charadriiformes,Scolopacidae,79229,176619,Active,Tringa melanoleuca,Greater Yellowlegs,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Charadriiformes,Scolopacidae,79225,176615,Active,Tringa solitaria,Solitary Sandpiper,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Charadriiformes,Stercorariidae,490331,660062,Active,Stercorarius maccormicki,South Polar Skua,Catharacta maccormicki,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Charadriiformes,Stercorariidae,80359,176793,Active,Stercorarius parasiticus,Parasitic Jaeger,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Charadriiformes,Stercorariidae,80358,176792,Active,Stercorarius pomarinus,Pomarine Jaeger,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Columbiformes,Columbidae,82677,177071,Active,Columba livia,Rock Pigeon,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Columbiformes,Columbidae,82767,177152,Active,Columbina passerina,Common Ground-Dove,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Columbiformes,Columbidae,525775,676899,Active,Patagioenas fasciata,Band-tailed Pigeon,Columba fasciata,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Columbiformes,Columbidae,82747,177134,Active,Streptopelia chinensis,Spotted Dove,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Columbiformes,Columbidae,82752,177139,Active,Streptopelia decaocto,Eurasian Collared-Dove,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Columbiformes,Columbidae,82733,177121,Active,Zenaida asiatica,White-winged Dove,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Columbiformes,Columbidae,82737,177125,Active,Zenaida macroura,Mourning Dove,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Coraciiformes,Alcedinidae,83966,178106,Active,Megaceryle alcyon,Belted Kingfisher,Ceryle alcyon,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Cuculiformes,Cuculidae,89102,177831,Active,Coccyzus americanus,Yellow-billed Cuckoo,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Cuculiformes,Cuculidae,89107,177836,Active,Geococcyx californianus,Greater Roadrunner,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Falconiformes,Falconidae,81843,175595,Active,Caracara cheriway,Crested Caracara,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Falconiformes,Falconidae,82533,175613,Active,Falco columbarius,Merlin,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Falconiformes,Falconidae,81853,175603,Active,Falco mexicanus,Prairie Falcon,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Falconiformes,Falconidae,81854,175604,Active,Falco peregrinus,Peregrine Falcon,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Falconiformes,Falconidae,82543,175622,Active,Falco sparverius,American Kestrel,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Galliformes,Odontophoridae,84295,175876,Active,Callipepla californica,California Quail,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Galliformes,Odontophoridae,84314,175893,Active,Oreortyx pictus,Mountain Quail,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Galliformes,Phasianidae,86426,176113,Active,Pavo cristatus,Indian Peafowl,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Gaviiformes,Gaviidae,81673,174470,Active,Gavia adamsii,Yellow-billed Loon,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Gaviiformes,Gaviidae,81674,174471,Active,Gavia arctica,Arctic Loon,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Gaviiformes,Gaviidae,81671,174469,Active,Gavia immer,Common Loon,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Gaviiformes,Gaviidae,81678,174475,Active,Gavia pacifica,Pacific Loon,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Gaviiformes,Gaviidae,81677,174474,Active,Gavia stellata,Red-throated Loon,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Gruiformes,Gruidae,1102501,,Active,Antigone canadensis,Sandhill Crane,Grus canadensis,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Gruiformes,Rallidae,87290,176292,Active,Fulica americana,American Coot,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Gruiformes,Rallidae,773824,,Active,Gallinula galeata,Common Gallinule,Gallinula chloropus,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Gruiformes,Rallidae,87235,176242,Active,Porzana carolina,Sora,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Gruiformes,Rallidae,87212,176221,Active,Rallus limicola,Virginia Rail,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Gruiformes,Rallidae,1006097,,Active,Rallus obsoletus,Ridgway's Rail,Rallus longirostris levipes,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Aegithalidae,90923,178764,Active,Psaltriparus minimus,Bushtit,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Alaudidae,87375,178417,Active,Eremophila alpestris actia,California Horned Lark,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Bombycillidae,88296,178532,Active,Bombycilla cedrorum,Cedar Waxwing,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Cardinalidae,94258,179151,Active,Passerina amoena,Lazuli Bunting,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Cardinalidae,628204,726198,Active,Passerina caerulea,Blue Grosbeak,Guiraca caerulea,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Cardinalidae,94257,179150,Active,Passerina cyanea,Indigo Bunting,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Cardinalidae,94244,179139,Active,Pheucticus ludovicianus,Rose-breasted Grosbeak,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Cardinalidae,94246,179140,Active,Pheucticus melanocephalus,Black-headed Grosbeak,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Cardinalidae,88070,179882,Active,Piranga ludoviciana,Western Tanager,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Cardinalidae,88071,179883,Active,Piranga olivacea,Scarlet Tanager,,Probably Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Cardinalidae,88076,179888,Active,Piranga rubra,Summer Tanager,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Cardinalidae,94273,179165,Active,Spiza americana,Dickcissel,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Certhiidae,90967,178803,Active,Certhia americana,Brown Creeper,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Cinclidae,88300,178536,Active,Cinclus mexicanus,American Dipper,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Corvidae,266936,554128,Active,Aphelocoma californica,California Scrub-Jay,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Corvidae,87106,179731,Active,Corvus brachyrhynchos,American Crow,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Corvidae,87099,179725,Active,Corvus corax,Common Raven,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Corvidae,86257,179685,Active,Cyanocitta stelleri,Steller's Jay,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Corvidae,87127,179750,Active,Nucifraga columbiana,Clark's Nutcracker,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Emberizidae,84716,179377,Active,Aimophila ruficeps,Rufous-crowned Sparrow,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Emberizidae,265064,554031,Active,Ammodramus nelsoni,Nelson's Sparrow,,Probably Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Emberizidae,83867,179333,Active,Ammodramus savannarum,Grasshopper Sparrow,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Emberizidae,84736,179395,Active,Amphispiza bilineata,Black-throated Sparrow,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Emberizidae,1005407,997724,Active,Artemisiospiza belli,Bell's Sparrow,Amphispiza belli,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Emberizidae,83844,179312,Active,Calamospiza melanocorys,Lark Bunting,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Emberizidae,84710,179371,Active,Chondestes grammacus,Lark Sparrow,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Emberizidae,84754,179410,Active,Junco hyemalis,Dark-eyed Junco,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Emberizidae,85638,179488,Active,Melospiza georgiana,Swamp Sparrow,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Emberizidae,85634,179484,Active,Melospiza lincolnii,Lincoln's Sparrow,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Emberizidae,85643,179492,Active,Melospiza melodia,Song Sparrow,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Emberizidae,1005397,997738,Active,Melozone crissalis,California Towhee,Pipilo crissalis,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Emberizidae,83858,179325,Active,Passerculus sandwichensis beldingi,Belding's Savannah Sparrow,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Emberizidae,83855,179322,Active,Passerculus sandwichensis nevadensis,Savannah Sparrow (nevadensis),Passerculus sandwichensis,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Emberizidae,83864,179330,Active,Passerculus sandwichensis rostratus,Large-billed Savannah Sparrow,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Emberizidae,85612,179464,Active,Passerella iliaca,Fox Sparrow,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Emberizidae,83842,179310,Active,Pipilo chlorurus,Green-tailed Towhee,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Emberizidae,265870,554380,Active,Pipilo maculatus,Spotted Towhee,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Emberizidae,84704,179366,Active,Pooecetes gramineus,Vesper Sparrow,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Emberizidae,84795,179448,Active,Spizella atrogularis,Black-chinned Sparrow,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Emberizidae,84787,179440,Active,Spizella breweri,Brewer's Sparrow,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Emberizidae,84785,179439,Active,Spizella pallida,Clay-colored Sparrow,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Emberizidae,84781,179435,Active,Spizella passerina,Chipping Sparrow,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Emberizidae,85610,179462,Active,Zonotrichia albicollis,White-throated Sparrow,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Emberizidae,85609,179461,Active,Zonotrichia atricapilla,Golden-crowned Sparrow,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Emberizidae,85602,179455,Active,Zonotrichia leucophrys,White-crowned Sparrow,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Emberizidae,84802,179454,Active,Zonotrichia querula,Harris's Sparrow,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Estrildidae,86184,179619,Active,Lonchura punctulata,Scaly-breasted Munia,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Fringillidae,1005331,997804,Active,Haemorhous cassinii,Cassin's Finch,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Fringillidae,1005332,997805,Active,Haemorhous mexicanus,House Finch,Carpodacus mexicanus,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Fringillidae,1005330,997803,Active,Haemorhous purpureus,Purple Finch,Carpodacus purpureus,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Fringillidae,95311,179259,Active,Loxia curvirostra,Red Crossbill,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Fringillidae,95309,179257,Active,Spinus lawrencei,Lawrence's Goldfinch,Carduelis lawrencei,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Fringillidae,95297,179246,Active,Spinus pinus,Pine Siskin,Carduelis pinus,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Fringillidae,95306,179254,Active,Spinus psaltria,Lesser Goldfinch,Carduelis psaltria,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Fringillidae,95300,179249,Active,Spinus tristis,American Goldfinch,Carduelis tristis,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Hirundinidae,87409,178448,Active,Hirundo rustica,Barn Swallow,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Hirundinidae,87417,178455,Active,Petrochelidon pyrrhonota,Cliff Swallow,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Hirundinidae,87427,178464,Active,Progne subis,Purple Martin,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Hirundinidae,87396,178436,Active,Riparia riparia,Bank Swallow,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Hirundinidae,87404,178443,Active,Stelgidopteryx serripennis,Northern Rough-winged Swallow,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Hirundinidae,87391,178431,Active,Tachycineta bicolor,Tree Swallow,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Hirundinidae,87386,178427,Active,Tachycineta thalassina,Violet-green Swallow,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Icteridae,93613,179045,Active,Agelaius phoeniceus,Red-winged Blackbird,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Icteridae,93630,179060,Active,Agelaius tricolor,Tricolored Blackbird,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Icteridae,93599,179032,Active,Dolichonyx oryzivorus,Bobolink,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Icteridae,93664,179091,Active,Euphagus carolinus,Rusty Blackbird,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Icteridae,93667,179094,Active,Euphagus cyanocephalus,Brewer's Blackbird,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Icteridae,264102,554267,Active,Icterus bullockii,Bullock's Oriole,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Icteridae,93641,179070,Active,Icterus cucullatus,Hooded Oriole,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Icteridae,93655,179083,Active,Icterus galbula,Baltimore Oriole,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Icteridae,93654,179082,Active,Icterus parisorum,Scott's Oriole,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Icteridae,94215,179112,Active,Molothrus ater,Brown-headed Cowbird,,Present
